Country Name,Country Code,Indicator Name,Indicator Code,year,tertiary_enrollment_gross_pct
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,6.48850011825562
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,6.45592021942139
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,7.0944299697876
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,7.20242023468018
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,7.25982999801636
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,6.71257019042969
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,6.99792003631592
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,6.58978986740112
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,5.29812002182007
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,6.72982978820801
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,6.63998985290527
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,6.73109006881714
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,6.82032012939453
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,5.49169015884399
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,6.89273977279663
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,5.76652002334595
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,5.99501991271973
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,6.44184017181396
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,6.81321001052856
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,7.64163017272949
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,7.34355020523071
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,7.6034197807312
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,7.8176097869873
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,8.56110954284668
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,8.79374980926514
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,9.44421005249023
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,9.2608003616333
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,10.0239400863647
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,10.8100900650024
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,11.1305904388428
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,11.9303302764893
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,12.5509300231934
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,12.6359996795654
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,12.8919200897217
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,13.8059597015381
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,15.073920249939
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,16.4898891448975
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,17.1129703521729
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,17.8525390625
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,18.7524394989014
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,19.2426204681396
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,19.6605091094971
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,19.9418296813965
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,19.9832496643066
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,20.5163993835449
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,20.7374591827393
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,21.3656902313232
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,21.8676891326904
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,22.3052196502686
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,22.5005798339844
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,22.5767707824707
Small states,SST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,22.8753509521484
Sao Tome and Principe,STP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,3.92682003974915
Sao Tome and Principe,STP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,4.22901010513306
Sao Tome and Principe,STP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,7.83568000793457
Sao Tome and Principe,STP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,9.24396991729736
Sao Tome and Principe,STP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,12.8210802078247
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,5.96962022781372
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,6.34394979476929
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,6.715980052948
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,6.51150989532471
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,6.1905198097229
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,5.80343008041382
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,7.21634006500244
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,7.90398979187012
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,8.75041007995605
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,9.56165981292725
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,11.2604503631592
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,5.26435130947432
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,5.30574712643678
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,8.45416298008342
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,5.02487384130847
Suriname,SUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,4.93785087797966
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,28.710729598999
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,30.8164901733398
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,32.7422409057617
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,34.5505905151367
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,36.6599617004395
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,40.7710609436035
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,45.0326881408691
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,50.5563583374023
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,54.1637115478516
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,56.7700996398926
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,58.0442390441895
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,57.1524887084961
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,57.0384407043457
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,55.253978729248
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,53.8843002319336
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,52.7206687927246
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,50.3014488220215
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,49.1256103515625
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,47.8138313293457
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,48.1902389526367
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,48.3790016174316
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,50.7342491149902
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,52.4959106445312
Slovak Republic,SVK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,53.417610168457
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,55.3705101013184
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,60.8455085754395
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,66.6545715332031
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,69.6047668457031
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,73.348876953125
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,81.2728118896484
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,85.2738876342773
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,87.2651672363281
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,88.5987091064453
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,87.96533203125
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,90.2514877319336
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,87.1887130737305
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,89.0215606689453
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,87.8572082519531
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,84.3780288696289
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,82.1997833251953
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,79.4747467041016
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,79.2703475952148
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,77.3015975952148
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,76.4720077514648
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,75.8166809082031
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,82.2400436401367
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,82.3922576904297
Slovenia,SVN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,80.0806884765625
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,67.6448364257812
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,70.0115203857422
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,74.7414321899414
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,80.4902877807617
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,83.0349807739258
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,81.7390899658203
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,79.3352279663086
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,75.3943710327148
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,71.158073425293
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,71.0115814208984
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,73.0818328857422
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,71.9184112548828
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,68.742301940918
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,65.7820892333984
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,64.9541931152344
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,66.4283218383789
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,68.306037902832
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,70.4342498779297
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,73.4083786010742
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,75.1148529052734
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,79.1196365356445
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,85.9426193237305
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,83.8976135253906
Sweden,SWE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,81.3998184204102
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,0.481209993362427
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.597909986972809
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.62347000837326
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.638960003852844
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,1.2447999715805
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,2.134929895401
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,2.1317400932312
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,2.65423011779785
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,2.72586989402771
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,3.54235005378723
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,3.10336995124817
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,4.76379013061523
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,4.3749098777771
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,3.92165994644165
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,3.68916988372803
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,4.42677021026611
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,3.92527008056641
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,3.75163006782532
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,3.34717011451721
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,4.43348979949951
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,5.9414701461792
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,4.54553985595703
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,4.26582002639771
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,4.41731977462769
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,5.39188003540039
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,4.7824501991272
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,4.6042799949646
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,7.02840092827937
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,6.43545771863543
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,7.8405017921147
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,7.32811856731165
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,7.93456032719836
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,9.85608373310074
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,8.259449370042
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,7.65284309533989
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,2.91756715035505
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,1.55593589544111
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,3.50154479917611
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,7.29119296649992
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,16.4973007303906
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,25.6358902463449
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,42.2082018927445
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,38.8581314878893
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,41.2970430107527
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,26.934264107039
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,26.8701526144608
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,13.930414075936
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,14.0341370902195
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,14.5342502593994
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,7.44881010055542
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,9.05167007446289
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,8.76581001281738
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,9.25117969512939
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,10.0957202911377
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,10.5725002288818
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,12.514949798584
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,13.64564037323
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,14.8926601409912
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,14.2631502151489
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,16.7165508270264
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,16.6946296691894
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,16.3920593261719
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,16.3762092590332
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,17.0832099914551
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,17.1959095001221
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,16.7907009124756
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,18.1158409118652
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,17.166259765625
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,17.3862705230713
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,17.3162403106689
